Data;MÊS;Código;Produto;Peças Recebidas com Defeito;Lote;Fábrica Origem;Transportadora;Valor unitario;Valor total;Categoria;;
43902;MAR;70118;Produto T;478;U052;Fábrica Sudeste;Vai e Vêm;5,34;2552,52;TERCEIROS;;
43902;MAR;70428;Produto O;238;U028;Fábrica Sudeste;Vai e Vêm;4,02;956,76;TERCEIROS;;
43902;MAR;39682;Produto K;344;T156T;Fábrica Sudeste;Flash;4,91;1689,04;HIDRO;;
43903;MAR;73791;Produto B;6;U041;Fábrica Sudeste;Flash;5,39;32,34;HIDRO;;
43903;MAR;41460;Produto E;440;BT198;Fábrica Nordeste;Gavião;23,36;10278,4;MAKE;;
43903;MAR;39682;Produto K;27;U015;Fábrica Nordeste;Del Monte;5,51;148,77;MAKE;;
43903;MAR;38309;Produto W;245;BT333;Fábrica Sudeste;Rapidex;7,6;1862;CREMES;;
43903;MAR;70428;Produto O;221;BT360;Fábrica Sudeste;Del Monte;14,25;3149,25;MAKE;;
43903;MAR;71594;Produto C;320;BU045A;Fábrica Nordeste;Flash;4,16;1331,2;TERCEIROS;;
43903;MAR;38309;Produto W;344;T044;Fábrica Sudeste;Vai e Vêm;9,01;3099,44;TERCEIROS;;
43903;MAR;58880;Produto L;294;U010TA;Fábrica Nordeste;Flash;3,71;1090,74;TERCEIROS;;
43903;MAR;70428;Produto O;353;T316TA;Fábrica Sudeste;Vai e Vêm;4,96;1750,88;GIFT;;
43903;MAR;65472;Produto U;12;T349;Fábrica Sudeste;Flash;10,2;122,4;GIFT;;
43903;MAR;49060;Produto A;67;T276TL;Fábrica Sudeste;Flash;3,64;243,88;GIFT;;
43903;MAR;70428;Produto O;446;T316;Fábrica Sudeste;Del Monte;2,61;1164,06;CREMES;;
43903;MAR;71644;Produto J;366;U027;Fábrica Sudeste;Flash;6,37;2331,42;GIFT;;
43903;MAR;77891;Produto R;306;U027;Fábrica Sudeste;Novo Horizonte;6,62;2025,72;TERCEIROS;;
43903;MAR;36379;Produto G;102;U062;Fábrica Sudeste;Del Monte;11,09;1131,18;HIDRO;;
43903;MAR;59587;Produto S;407;U050;Fábrica Sudeste;Novo Horizonte;5,53;2250,71;GIFT;;
43905;MAR;39682;Produto K;429;BT354;Fábrica Sudeste;Novo Horizonte;2,76;1184,04;TERCEIROS;;
43906;MAR;70428;Produto O;380;BT361;Fábrica Sudeste;Gavião;7,68;2918,4;HIDRO;;
43907;MAR;71644;Produto J;125;BT340;Fábrica Nordeste;Novo Horizonte;9,49;1186,25;MAKE;;
43908;MAR;44452;Produto V;84;T081;Fábrica Sudeste;Novo Horizonte;23,36;1962,24;CREMES;;
43909;MAR;71594;Produto C;47;S024;Fábrica Nordeste;Flash;8,45;397,15;HIDRO;;
43910;MAR;36379;Produto G;176;BT354;Fábrica Nordeste;Novo Horizonte;14,02;2467,52;TERCEIROS;;
43911;MAR;41460;Produto E;300;T343TA;Fábrica Nordeste;Novo Horizonte;5,09;1527;HIDRO;;
43912;MAR;36379;Produto G;82;BT346;Fábrica Sudeste;Flash;10,59;868,38;HIDRO;;
43913;MAR;36379;Produto G;311;R241J;Fábrica Sudeste;Vai e Vêm;27;8397;CREMES;;
43914;MAR;37166;Produto N;49;BT355;Fábrica Sudeste;Del Monte;9,5;465,5;HIDRO;;
43915;MAR;30581;Produto M;342;BT318;Fábrica Nordeste;Vai e Vêm;2,69;919,98;HIDRO;;
43916;MAR;38309;Produto W;446;BT346;Fábrica Sudeste;Del Monte;10,59;4723,14;HIDRO;;
43917;MAR;70428;Produto O;277;T276TA;Fábrica Sudeste;Flash;5,2;1440,4;CREMES;;
43918;MAR;65472;Produto U;169;T344TA;Fábrica Sudeste;Gavião;5,03;850,07;HIDRO;;
43919;MAR;58880;Produto L;209;T276TA;Fábrica Nordeste;Del Monte;5,2;1086,8;CREMES;;
43920;MAR;70428;Produto O;30;T347TL;Fábrica Sudeste;Vai e Vêm;6,5;195;MAKE;;
43921;MAR;36379;Produto G;216;T253;Fábrica Sudeste;Rapidex;4,68;1010,88;HIDRO;;
43922;ABR;48128;Produto F;473;BT256;Fábrica Sudeste;Novo Horizonte;5,09;2407,57;CREMES;;
43923;ABR;70428;Produto O;202;BT343;Fábrica Nordeste;Gavião;3,11;628,22;HIDRO;;
43924;ABR;70428;Produto O;486;T309;Fábrica Sudeste;Gavião;8,43;4096,98;CREMES;;
43925;ABR;79267;Produto X;200;BT290;Fábrica Nordeste;Rapidex;5,63;1126;CREMES;;
43926;ABR;70428;Produto O;194;BT311;Fábrica Nordeste;Gavião;3,39;657,66;MAKE;;
43927;ABR;77891;Produto R;422;T286;Fábrica Sudeste;Novo Horizonte;2;844;MAKE;;
43928;ABR;34905;Produto H;25;T178T;Fábrica Sudeste;Vai e Vêm;3,41;85,25;GIFT;;
43929;ABR;46609;Produto Q;287;T276BT;Fábrica Nordeste;Flash;4,32;1239,84;HIDRO;;
43930;ABR;77891;Produto R;402;BT352;Fábrica Nordeste;Novo Horizonte;3,59;1443,18;MAKE;;
43931;ABR;29670;Produto D;234;BT255;Fábrica Sudeste;Vai e Vêm;6,77;1584,18;HIDRO;;
43932;ABR;48128;Produto F;18;BT340;Fábrica Nordeste;Flash;8,41;151,38;CREMES;;
43933;ABR;34905;Produto H;379;T338TL;Fábrica Nordeste;Rapidex;2,84;1076,36;MAKE;;
43934;ABR;46609;Produto Q;68;T331;Fábrica Sudeste;Novo Horizonte;5,03;342,04;TERCEIROS;;
43935;ABR;48128;Produto F;177;T351;Fábrica Nordeste;Vai e Vêm;13,58;2403,66;TERCEIROS;;
43936;ABR;34344;Produto Y;140;BT353;Fábrica Nordeste;Flash;7,15;1001;CREMES;;
43937;ABR;70118;Produto T;15;BT292;Fábrica Sudeste;Del Monte;6,74;101,1;TERCEIROS;;
43938;ABR;71644;Produto J;295;BT313;Fábrica Nordeste;Novo Horizonte;7,12;2100,4;GIFT;;
43939;ABR;79267;Produto X;250;T260;Fábrica Nordeste;Novo Horizonte;6,77;1692,5;HIDRO;;
43940;ABR;59587;Produto S;338;BT274;Fábrica Sudeste;Del Monte;15,93;5384,34;HIDRO;;
43941;ABR;65472;Produto U;139;T346;Fábrica Nordeste;Vai e Vêm;10,37;1441,43;MAKE;;
43942;ABR;71594;Produto C;178;bt283;Fábrica Nordeste;Rapidex;3,11;553,58;CREMES;;
43943;ABR;79267;Produto X;102;BT255;Fábrica Sudeste;Del Monte;5,64;575,28;HIDRO;;
43944;ABR;71644;Produto J;241;BT357A;Fábrica Nordeste;Gavião;5,47;1318,27;MAKE;;
43945;ABR;44452;Produto V;282;T036;Fábrica Nordeste;Novo Horizonte;3,8;1071,6;MAKE;;
43946;ABR;39682;Produto K;134;T088;Fábrica Nordeste;Gavião;2,96;396,64;GIFT;;
43947;ABR;41460;Produto E;70;BT28A;Fábrica Sudeste;Del Monte;4,96;347,2;TERCEIROS;;
43948;ABR;58880;Produto L;55;T269;Fábrica Nordeste;Rapidex;13,58;746,9;TERCEIROS;;
43949;ABR;38309;Produto W;198;T326;Fábrica Sudeste;Rapidex;6,13;1213,74;TERCEIROS;;
43950;ABR;49060;Produto A;291;BT317;Fábrica Sudeste;Novo Horizonte;3,54;1030,14;GIFT;;
43951;ABR;70428;Produto O;372;T309;Fábrica Sudeste;Del Monte;4,73;1759,56;HIDRO;;
43952;MAI;38309;Produto W;282;BT323;Fábrica Nordeste;Novo Horizonte;7,71;2174,22;CREMES;;
43953;MAI;71644;Produto J;198;T282TL;Fábrica Sudeste;Flash;1,79;354,42;CREMES;;
43954;MAI;65472;Produto U;432;BT326;Fábrica Nordeste;Del Monte;10,29;4445,28;MAKE;;
43955;MAI;37166;Produto N;345;T305;Fábrica Nordeste;Rapidex;3,82;1317,9;HIDRO;;
43956;MAI;41460;Produto E;478;T344;Fábrica Nordeste;Vai e Vêm;2,57;1228,46;CREMES;;
43957;MAI;70118;Produto T;218;T304;Fábrica Sudeste;Flash;3,74;815,32;HIDRO;;
43958;MAI;58880;Produto L;467;T276;Fábrica Nordeste;Novo Horizonte;4,34;2026,78;MAKE;;
43959;MAI;79267;Produto X;211;T201TO;Fábrica Nordeste;Vai e Vêm;5,93;1251,23;HIDRO;;
43960;MAI;70428;Produto O;348;T323;Fábrica Sudeste;Vai e Vêm;2,33;810,84;TERCEIROS;;
43961;MAI;34344;Produto Y;490;T308;Fábrica Sudeste;Rapidex;7,29;3572,1;MAKE;;
43962;MAI;39682;Produto K;10;T332;Fábrica Sudeste;Del Monte;12;120;MAKE;;
43963;MAI;44847;Produto P;272;BT332A;Fábrica Sudeste;Novo Horizonte;1,68;456,96;TERCEIROS;;
43964;MAI;65472;Produto U;30;BT316;Fábrica Sudeste;Gavião;2,02;60,6;CREMES;;
43965;MAI;79267;Produto X;211;BT354;Fábrica Sudeste;Novo Horizonte;2,76;582,36;MAKE;;
43966;MAI;37166;Produto N;13;BS288;Fábrica Nordeste;Novo Horizonte;2,16;28,08;CREMES;;
43967;MAI;79267;Produto X;166;TE23W;Fábrica Sudeste;Del Monte;7,16;1188,56;CREMES;;
43968;MAI;38309;Produto W;257;T346AT;Fábrica Nordeste;Flash;5,59;1436,63;GIFT;;
43969;MAI;37166;Produto N;443;T304;Fábrica Sudeste;Vai e Vêm;6,66;2950,38;MAKE;;
43970;MAI;29670;Produto D;216;BT343;Fábrica Sudeste;Novo Horizonte;3,11;671,76;CREMES;;
43971;MAI;39682;Produto K;421;T346;Fábrica Nordeste;Gavião;2,87;1208,27;TERCEIROS;;
43972;MAI;44452;Produto V;94;T360;Fábrica Nordeste;Rapidex;2,34;219,96;GIFT;;
43973;MAI;34344;Produto Y;279;BT323AP;Fábrica Sudeste;Flash;1,57;438,03;TERCEIROS;;
43974;MAI;37166;Produto N;467;T323;Fábrica Nordeste;Rapidex;2,24;1046,08;TERCEIROS;;
43975;MAI;29670;Produto D;346;T318;Fábrica Nordeste;Gavião;1,5;519;GIFT;;
43976;MAI;48128;Produto F;76;T287;Fábrica Nordeste;Flash;5,38;408,88;CREMES;;
43977;MAI;70428;Produto O;258;BT313;Fábrica Nordeste;Rapidex;9;2322;TERCEIROS;;
43978;MAI;46609;Produto Q;284;T329;Fábrica Nordeste;Flash;4,77;1354,68;GIFT;;
43979;MAI;48128;Produto F;449;BT317;Fábrica Nordeste;Rapidex;8,54;3834,46;TERCEIROS;;
43980;MAI;44452;Produto V;88;T211;Fábrica Sudeste;Novo Horizonte;6,16;542,08;HIDRO;;
43981;MAI;48128;Produto F;299;T361B;Fábrica Sudeste;Gavião;7,62;2278,38;CREMES;;
43982;MAI;70428;Produto O;319;BT340;Fábrica Nordeste;Novo Horizonte;15,4;4912,6;GIFT;;
43983;JUN;77891;Produto R;380;T336TA;Fábrica Nordeste;Rapidex;1,71;649,8;MAKE;;
43984;JUN;46609;Produto Q;53;TA427E;Fábrica Nordeste;Novo Horizonte;21,75;1152,75;CREMES;;
43985;JUN;41763;Produto I;421;T350;Fábrica Nordeste;Vai e Vêm;9,02;3797,42;CREMES;;
43986;JUN;44847;Produto P;100;BT352;Fábrica Sudeste;Vai e Vêm;3,59;359;HIDRO;;
43987;JUN;71594;Produto C;123;BT268;Fábrica Sudeste;Gavião;2,66;327,18;GIFT;;
43988;JUN;37166;Produto N;60;T270;Fábrica Nordeste;Novo Horizonte;3,01;180,6;TERCEIROS;;
43989;JUN;70118;Produto T;207;t347ta;Fábrica Nordeste;Flash;4,45;921,15;TERCEIROS;;
43990;JUN;37166;Produto N;346;T309;Fábrica Nordeste;Rapidex;8,1;2802,6;TERCEIROS;;
43991;JUN;34905;Produto H;44;T345;Fábrica Nordeste;Vai e Vêm;2,23;98,12;CREMES;;
43992;JUN;44452;Produto V;467;T327TC;Fábrica Sudeste;Novo Horizonte;9,07;4235,69;CREMES;;
43993;JUN;49060;Produto A;335;t326;Fábrica Sudeste;Vai e Vêm;4,76;1594,6;GIFT;;
43994;JUN;36379;Produto G;421;T354;Fábrica Sudeste;Del Monte;14,56;6129,76;HIDRO;;
43995;JUN;77891;Produto R;180;BT346;Fábrica Sudeste;Rapidex;7,47;1344,6;HIDRO;;
43996;JUN;46609;Produto Q;192;T275;Fábrica Nordeste;Rapidex;8,55;1641,6;GIFT;;
43997;JUN;71594;Produto C;214;bt268;Fábrica Sudeste;Novo Horizonte;2,66;569,24;TERCEIROS;;
43998;JUN;44847;Produto P;178;BT357A;Fábrica Sudeste;Gavião;5,47;973,66;GIFT;;
43999;JUN;30581;Produto M;348;T310;Fábrica Nordeste;Del Monte;7,21;2509,08;GIFT;;
44000;JUN;58880;Produto L;334;T280A;Fábrica Nordeste;Gavião;6,43;2147,62;CREMES;;
44001;JUN;65472;Produto U;45;T330A;Fábrica Nordeste;Novo Horizonte;1,88;84,6;MAKE;;
44002;JUN;46609;Produto Q;442;BT353;Fábrica Sudeste;Vai e Vêm;8,66;3827,72;HIDRO;;
44003;JUN;71644;Produto J;303;BT353;Fábrica Nordeste;Gavião;8,66;2623,98;TERCEIROS;;
44004;JUN;79267;Produto X;462;T328AT;Fábrica Nordeste;Del Monte;4,49;2074,38;MAKE;;
44005;JUN;36379;Produto G;81; S117;Fábrica Nordeste;Flash;15,52;1257,12;GIFT;;
44006;JUN;36379;Produto G;108;BT287;Fábrica Nordeste;Flash;2,68;289,44;MAKE;;
44007;JUN;34905;Produto H;218;BT256;Fábrica Nordeste;Flash;5,09;1109,62;GIFT;;
44008;JUN;58880;Produto L;85;BT352;Fábrica Sudeste;Vai e Vêm;4,49;381,65;CREMES;;
44009;JUN;30581;Produto M;387;T112;Fábrica Nordeste;Rapidex;3,68;1424,16;CREMES;;
44010;JUN;71644;Produto J;401;T353;Fábrica Sudeste;Del Monte;10,95;4390,95;CREMES;;
44011;JUN;65472;Produto U;294;BT357;Fábrica Sudeste;Flash;8,66;2546,04;HIDRO;;
44012;JUN;46609;Produto Q;118;T081;Fábrica Sudeste;Flash;23,36;2756,48;MAKE;;
44013;JUL;65472;Produto U;461;BT278;Fábrica Nordeste;Novo Horizonte;14,96;6896,56;GIFT;;
44014;JUL;29670;Produto D;452;BS288;Fábrica Sudeste;Novo Horizonte;2,16;976,32;GIFT;;
44015;JUL;41460;Produto E;64;BT343;Fábrica Sudeste;Flash;3,11;199,04;CREMES;;
44016;JUL;38309;Produto W;372;T309;Fábrica Nordeste;Rapidex;8,47;3150,84;MAKE;;
44017;JUL;41763;Produto I;434;BT352;Fábrica Sudeste;Vai e Vêm;3,59;1558,06;TERCEIROS;;
44018;JUL;37166;Produto N;150;BT247;Fábrica Sudeste;Gavião;24,66;3699;MAKE;;
44019;JUL;41460;Produto E;358;T186;Fábrica Nordeste;Gavião;5,3;1897,4;TERCEIROS;;
44020;JUL;41763;Produto I;377;T355;Fábrica Sudeste;Vai e Vêm;14,56;5489,12;CREMES;;
44021;JUL;46609;Produto Q;462;BT355;Fábrica Sudeste;Vai e Vêm;3,47;1603,14;GIFT;;
44022;JUL;37166;Produto N;234;T322TL;Fábrica Nordeste;Vai e Vêm;4,06;950,04;MAKE;;
44023;JUL;59587;Produto S;77;BT330;Fábrica Nordeste;Flash;8,57;659,89;CREMES;;
44024;JUL;49060;Produto A;180;T253;Fábrica Sudeste;Gavião;4,68;842,4;TERCEIROS;;
44025;JUL;77891;Produto R;334;T329;Fábrica Nordeste;Del Monte;4,77;1593,18;CREMES;;
44026;JUL;29670;Produto D;411;T276TA;Fábrica Nordeste;Novo Horizonte;5,2;2137,2;CREMES;;
44027;JUL;58880;Produto L;185;T353;Fábrica Sudeste;Gavião;9,29;1718,65;HIDRO;;
44028;JUL;38309;Produto W;387;BT357A;Fábrica Nordeste;Rapidex;5,47;2116,89;HIDRO;;
44029;JUL;37166;Produto N;64;T294TA;Fábrica Sudeste;Flash;5,06;323,84;CREMES;;
44030;JUL;73791;Produto B;469;BT357A;Fábrica Sudeste;Novo Horizonte;5,47;2565,43;CREMES;;
44031;JUL;73791;Produto B;106;bt354;Fábrica Nordeste;Novo Horizonte;3,42;362,52;HIDRO;;
44032;JUL;59587;Produto S;337;S081AT;Fábrica Sudeste;Gavião;2,94;990,78;HIDRO;;
44033;JUL;37166;Produto N;174;T299;Fábrica Nordeste;Flash;0,94;163,56;TERCEIROS;;
44034;JUL;71594;Produto C;423;T345;Fábrica Sudeste;Rapidex;2,23;943,29;CREMES;;
44035;JUL;65472;Produto U;162;t344;Fábrica Nordeste;Rapidex;13,33;2159,46;HIDRO;;
44036;JUL;37166;Produto N;394;T323;Fábrica Sudeste;Flash;2,24;882,56;CREMES;;
44037;JUL;71644;Produto J;121;T277;Fábrica Sudeste;Gavião;5,14;621,94;MAKE;;
44038;JUL;38309;Produto W;439;T324;Fábrica Nordeste;Flash;2,23;978,97;TERCEIROS;;
44039;JUL;44452;Produto V;364;S339;Fábrica Nordeste;Flash;3,08;1121,12;GIFT;;
44040;JUL;73791;Produto B;316;T309;Fábrica Nordeste;Flash;6,21;1962,36;GIFT;;
44041;JUL;70118;Produto T;245;S179T;Fábrica Nordeste;Flash;6,36;1558,2;TERCEIROS;;
44042;JUL;37166;Produto N;423;T206;Fábrica Sudeste;Del Monte;1,83;774,09;TERCEIROS;;
44043;JUL;30581;Produto M;401;BT316P;Fábrica Sudeste;Del Monte;1,57;629,57;CREMES;;
44044;AGO;59587;Produto S;89;T326;Fábrica Nordeste;Del Monte;4,76;423,64;CREMES;;
44045;AGO;59587;Produto S;94;t221;Fábrica Sudeste;Gavião;15,53;1459,82;MAKE;;
44046;AGO;41763;Produto I;177;t287a;Fábrica Nordeste;Del Monte;6,83;1208,91;HIDRO;;
44047;AGO;79267;Produto X;16;BT287A;Fábrica Nordeste;Vai e Vêm;9,15;146,4;TERCEIROS;;
44048;AGO;79267;Produto X;290;T303;Fábrica Sudeste;Novo Horizonte;3,6;1044;TERCEIROS;;
44049;AGO;30581;Produto M;306;BA23R;Fábrica Nordeste;Flash;1,65;504,9;HIDRO;;
44050;AGO;41460;Produto E;202;T352AT;Fábrica Sudeste;Rapidex;4,33;874,66;HIDRO;;
44051;AGO;41763;Produto I;453;T345;Fábrica Sudeste;Del Monte;2,87;1300,11;CREMES;;
44052;AGO;73791;Produto B;272;T118;Fábrica Nordeste;Novo Horizonte;3,68;1000,96;TERCEIROS;;
44053;AGO;65472;Produto U;367;T338;Fábrica Nordeste;Novo Horizonte;9,54;3501,18;MAKE;;
44054;AGO;46609;Produto Q;258;T292;Fábrica Nordeste;Flash;4,09;1055,22;TERCEIROS;;
44055;AGO;44452;Produto V;158;T199;Fábrica Sudeste;Flash;13,69;2163,02;TERCEIROS;;
44056;AGO;65472;Produto U;286;T299;Fábrica Sudeste;Vai e Vêm;0,94;268,84;CREMES;;
44057;AGO;34344;Produto Y;313;S081AT;Fábrica Nordeste;Vai e Vêm;2,94;920,22;MAKE;;
44058;AGO;48128;Produto F;14;T299;Fábrica Sudeste;Flash;8,83;123,62;GIFT;;
44059;AGO;41763;Produto I;295;T338;Fábrica Sudeste;Rapidex;7,33;2162,35;TERCEIROS;;
44060;AGO;65472;Produto U;139;T259;Fábrica Nordeste;Rapidex;6,8;945,2;GIFT;;
44061;AGO;79267;Produto X;390;T350TA;Fábrica Nordeste;Flash;4,45;1735,5;GIFT;;
44062;AGO;65472;Produto U;229;T351BTO;Fábrica Nordeste;Vai e Vêm;1,31;299,99;MAKE;;
44063;AGO;70118;Produto T;342;BT340;Fábrica Nordeste;Gavião;7,65;2616,3;GIFT;;
44064;AGO;71644;Produto J;191;BT247;Fábrica Sudeste;Vai e Vêm;24,66;4710,06;HIDRO;;
44065;AGO;77891;Produto R;44;T337;Fábrica Sudeste;Gavião;13,1;576,4;MAKE;;
44066;AGO;70428;Produto O;199;T247TL;Fábrica Nordeste;Vai e Vêm;3,6;716,4;GIFT;;
44067;AGO;44452;Produto V;367;BT144;Fábrica Sudeste;Vai e Vêm;19,49;7152,83;MAKE;;
44068;AGO;38309;Produto W;302;BT343;Fábrica Nordeste;Flash;3,11;939,22;TERCEIROS;;
44069;AGO;71594;Produto C;358;BT295A;Fábrica Nordeste;Gavião;2,52;902,16;GIFT;;
44070;AGO;77891;Produto R;482;T357;Fábrica Nordeste;Flash;10,46;5041,72;HIDRO;;
44071;AGO;71594;Produto C;206;BT352;Fábrica Sudeste;Vai e Vêm;3,59;739,54;CREMES;;
44072;AGO;77891;Produto R;379;T340;Fábrica Nordeste;Rapidex;2,99;1133,21;MAKE;;
44073;AGO;58880;Produto L;403;BT341;Fábrica Nordeste;Vai e Vêm;10,2;4110,6;GIFT;;
44074;AGO;41460;Produto E;62;BT316;Fábrica Nordeste;Novo Horizonte;12,98;804,76;MAKE;;
44075;SET;71594;Produto C;327;T334;Fábrica Sudeste;Flash;14,05;4594,35;MAKE;;
44076;SET;71644;Produto J;256;T304;Fábrica Sudeste;Vai e Vêm;1,87;478,72;HIDRO;;
44077;SET;46609;Produto Q;469;T360;Fábrica Nordeste;Rapidex;7,07;3315,83;CREMES;;
44078;SET;71644;Produto J;317;T308TD;Fábrica Nordeste;Novo Horizonte;9,5;3011,5;MAKE;;
44079;SET;49060;Produto A;198;T329;Fábrica Sudeste;Del Monte;6,22;1231,56;MAKE;;
44080;SET;46609;Produto Q;3;T344;Fábrica Sudeste;Gavião;13,33;39,99;CREMES;;
44081;SET;70428;Produto O;204;T280;Fábrica Sudeste;Vai e Vêm;2,67;544,68;GIFT;;
44082;SET;29670;Produto D;221;BT354;Fábrica Nordeste;Rapidex;1,99;439,79;HIDRO;;
44083;SET;44452;Produto V;416;T345;Fábrica Sudeste;Del Monte;2,23;927,68;GIFT;;
44084;SET;70118;Produto T;31;T344;Fábrica Sudeste;Novo Horizonte;2,44;75,64;GIFT;;
44085;SET;29670;Produto D;242;T904;Fábrica Sudeste;Vai e Vêm;4,77;1154,34;TERCEIROS;;
44086;SET;49060;Produto A;411;T315TA;Fábrica Nordeste;Gavião;4,96;2038,56;MAKE;;
44087;SET;29670;Produto D;356;T336TA;Fábrica Sudeste;Flash;1,71;608,76;CREMES;;
44088;SET;73791;Produto B;264;T343TA;Fábrica Sudeste;Gavião;5,09;1343,76;TERCEIROS;;
44089;SET;65472;Produto U;101;T340TA;Fábrica Nordeste;Rapidex;3,95;398,95;HIDRO;;
44090;SET;71594;Produto C;77;t292;Fábrica Sudeste;Gavião;4,09;314,93;MAKE;;
44091;SET;29670;Produto D;339;BT361;Fábrica Sudeste;Gavião;13,33;4518,87;MAKE;;
44092;SET;79267;Produto X;247;bt361;Fábrica Nordeste;Del Monte;12,43;3070,21;MAKE;;
44093;SET;39682;Produto K;329;T301TL;Fábrica Sudeste;Rapidex;2,84;934,36;CREMES;;
44094;SET;73791;Produto B;80;BT340;Fábrica Nordeste;Novo Horizonte;3,74;299,2;TERCEIROS;;
44095;SET;77891;Produto R;134;T341BT;Fábrica Nordeste;Vai e Vêm;6,18;828,12;CREMES;;
44096;SET;38309;Produto W;89;T338;Fábrica Nordeste;Novo Horizonte;7,33;652,37;CREMES;;
44097;SET;70428;Produto O;455;T324;Fábrica Sudeste;Del Monte;7,71;3508,05;GIFT;;
44098;SET;44847;Produto P;174;T281;Fábrica Sudeste;Novo Horizonte;0,56;97,44;CREMES;;
44099;SET;58880;Produto L;55;T331;Fábrica Sudeste;Novo Horizonte;10,47;575,85;CREMES;;
44100;SET;46609;Produto Q;100;T131;Fábrica Sudeste;Gavião;11,39;1139;CREMES;;
44101;SET;65472;Produto U;435;t338;Fábrica Nordeste;Gavião;10,32;4489,2;TERCEIROS;;
44102;SET;73791;Produto B;460;T305;Fábrica Sudeste;Gavião;1,75;805;GIFT;;
44103;SET;34344;Produto Y;454;s216;Fábrica Sudeste;Del Monte;4,5;2043;GIFT;;
44104;SET;59587;Produto S;103;t282ts;Fábrica Sudeste;Vai e Vêm;5,85;602,55;CREMES;;
44105;OUT;34344;Produto Y;219;T287A;Fábrica Sudeste;Vai e Vêm;6,83;1495,77;GIFT;;
44106;OUT;34905;Produto H;185;T345;Fábrica Sudeste;Novo Horizonte;11,85;2192,25;TERCEIROS;;
44107;OUT;44452;Produto V;422;BT357;Fábrica Sudeste;Novo Horizonte;3,74;1578,28;CREMES;;
44108;OUT;48128;Produto F;18;BT343;Fábrica Sudeste;Novo Horizonte;3,11;55,98;HIDRO;;
44109;OUT;38309;Produto W;327;BT347;Fábrica Nordeste;Vai e Vêm;4,12;1347,24;TERCEIROS;;
44110;OUT;79267;Produto X;294;BT360A;Fábrica Nordeste;Flash;4,02;1181,88;GIFT;;
44111;OUT;71594;Produto C;409;T332;Fábrica Nordeste;Novo Horizonte;12;4908;MAKE;;
44112;OUT;41763;Produto I;285;T352AT;Fábrica Sudeste;Flash;4,46;1271,1;MAKE;;
44113;OUT;41460;Produto E;59;BT317;Fábrica Nordeste;Novo Horizonte;8,54;503,86;TERCEIROS;;
44114;OUT;79267;Produto X;183;T158A;Fábrica Nordeste;Novo Horizonte;9,56;1749,48;HIDRO;;
44115;OUT;70118;Produto T;10;BT330;Fábrica Nordeste;Vai e Vêm;9,15;91,5;HIDRO;;
44116;OUT;37166;Produto N;265;T354AT;Fábrica Sudeste;Vai e Vêm;5,49;1454,85;MAKE;;
44117;OUT;34344;Produto Y;157;T340;Fábrica Sudeste;Flash;2,24;351,68;GIFT;;
44118;OUT;41460;Produto E;413;BT337;Fábrica Sudeste;Flash;4,44;1833,72;MAKE;;
44119;OUT;73791;Produto B;220;T342AT;Fábrica Sudeste;Novo Horizonte;6,18;1359,6;MAKE;;
44120;OUT;77891;Produto R;394;T281;Fábrica Sudeste;Vai e Vêm;0,56;220,64;TERCEIROS;;
44121;OUT;77891;Produto R;53;T353;Fábrica Sudeste;Rapidex;3,33;176,49;TERCEIROS;;
44122;OUT;70118;Produto T;92;U002;Fábrica Nordeste;Del Monte;8,27;760,84;GIFT;;
44123;OUT;34344;Produto Y;308;T305;Fábrica Nordeste;Vai e Vêm;1,75;539;HIDRO;;
44124;OUT;41763;Produto I;21;T330A;Fábrica Sudeste;Flash;1,88;39,48;GIFT;;
44125;OUT;70428;Produto O;267;T309BTO;Fábrica Sudeste;Rapidex;1,19;317,73;HIDRO;;
44126;OUT;48128;Produto F;123;T360;Fábrica Nordeste;Novo Horizonte;2,73;335,79;MAKE;;
44127;OUT;79267;Produto X;169;BT361;Fábrica Sudeste;Novo Horizonte;13,33;2252,77;MAKE;;
44128;OUT;73791;Produto B;402;T288;Fábrica Sudeste;Rapidex;12,13;4876,26;HIDRO;;
44129;OUT;30581;Produto M;337;T292TL;Fábrica Nordeste;Flash;2,84;957,08;TERCEIROS;;
44130;OUT;36379;Produto G;286;BT361;Fábrica Nordeste;Rapidex;13,33;3812,38;MAKE;;
44131;OUT;70118;Produto T;66;BU002;Fábrica Sudeste;Rapidex;6,06;399,96;TERCEIROS;;
44132;OUT;48128;Produto F;338;T331;Fábrica Nordeste;Novo Horizonte;14,29;4830,02;MAKE;;
44133;OUT;59587;Produto S;29;BT256;Fábrica Sudeste;Novo Horizonte;5,09;147,61;HIDRO;;
44134;OUT;34344;Produto Y;302;T334A;Fábrica Sudeste;Rapidex;2,82;851,64;MAKE;;
44135;OUT;44452;Produto V;63;T353AT;Fábrica Nordeste;Del Monte;4,33;272,79;TERCEIROS;;
44136;NOV;73791;Produto B;80;BT343;Fábrica Nordeste;Novo Horizonte;3,11;248,8;HIDRO;;
44137;NOV;65472;Produto U;288;T112;Fábrica Sudeste;Novo Horizonte;3,68;1059,84;MAKE;;
44138;NOV;44452;Produto V;109;BT357;Fábrica Nordeste;Vai e Vêm;3,74;407,66;CREMES;;
44139;NOV;59587;Produto S;326;T299;Fábrica Sudeste;Vai e Vêm;0,94;306,44;CREMES;;
44140;NOV;71644;Produto J;218;T172;Fábrica Nordeste;Rapidex;9,95;2169,1;MAKE;;
